#Label,X/Longitude,Y/Latitude,Z/Altitude
DJI_20241121093330_0819_V.JPG,-79.849926,9.152383,267.633
DJI_20241121093331_0820_V.JPG,-79.850015,9.152386,267.97
DJI_20241121093332_0821_V.JPG,-79.850102,9.152389,267.728
DJI_20241121093333_0822_V.JPG,-79.85019,9.152392,267.189
DJI_20241121093334_0823_V.JPG,-79.850276,9.152395,266.747
DJI_20241121093335_0824_V.JPG,-79.850363,9.152398,266.432
DJI_20241121093336_0825_V.JPG,-79.85047,9.152402,264.484
DJI_20241121093337_0826_V.JPG,-79.850533,9.152404,260.664
DJI_20241121093338_0827_V.JPG,-79.850631,9.152408,260.332
DJI_20241121093339_0828_V.JPG,-79.85071,9.15241,261.153
DJI_20241121093340_0829_V.JPG,-79.850797,9.152413,261.349
DJI_20241121093341_0830_V.JPG,-79.850884,9.152416,262.866
DJI_20241121093342_0831_V.JPG,-79.850969,9.152419,264.041
DJI_20241121093343_0832_V.JPG,-79.851061,9.152422,264.779
DJI_20241121093344_0833_V.JPG,-79.851147,9.152425,265.123
DJI_20241121093345_0834_V.JPG,-79.851232,9.152428,265.348
DJI_20241121093346_0835_V.JPG,-79.851344,9.152432,264.369
DJI_20241121093347_0836_V.JPG,-79.851417,9.152435,263.386
DJI_20241121093348_0837_V.JPG,-79.851494,9.152437,262.156
DJI_20241121093349_0838_V.JPG,-79.851581,9.15244,261.94
DJI_20241121093350_0839_V.JPG,-79.851666,9.152443,260.946
DJI_20241121093351_0840_V.JPG,-79.851753,9.152446,260.785
DJI_20241121093352_0841_V.JPG,-79.851839,9.152449,258.396
DJI_20241121093353_0842_V.JPG,-79.851931,9.152452,256.101
DJI_20241121093354_0843_V.JPG,-79.852013,9.152455,255.056
DJI_20241121093355_0844_V.JPG,-79.852099,9.152458,254.363
DJI_20241121093356_0845_V.JPG,-79.852191,9.152461,255.063
DJI_20241121093357_0846_V.JPG,-79.85228,9.152464,255.731
DJI_20241121093358_0847_V.JPG,-79.852362,9.152467,256.156
DJI_20241121093359_0848_V.JPG,-79.85245,9.15247,256.612
DJI_20241121093400_0849_V.JPG,-79.852536,9.152473,257.125
DJI_20241121093401_0850_V.JPG,-79.852625,9.152476,258.645
DJI_20241121093402_0851_V.JPG,-79.852709,9.152479,258.942
DJI_20241121093403_0852_V.JPG,-79.852796,9.152482,259.214
DJI_20241121093404_0853_V.JPG,-79.852884,9.152485,259.499
DJI_20241121093405_0854_V.JPG,-79.852973,9.152488,258.917
DJI_20241121093406_0855_V.JPG,-79.853066,9.152491,258.093
DJI_20241121093407_0856_V.JPG,-79.853146,9.152494,258.199
DJI_20241121093408_0857_V.JPG,-79.853232,9.152497,257.809
DJI_20241121093409_0858_V.JPG,-79.853323,9.1525,256.351
DJI_20241121093410_0859_V.JPG,-79.853405,9.152503,255.703
DJI_20241121093411_0860_V.JPG,-79.8535,9.152507,255.867
DJI_20241121093412_0861_V.JPG,-79.853579,9.15251,256.824
DJI_20241121093413_0862_V.JPG,-79.853666,9.152513,257.748
DJI_20241121093414_0863_V.JPG,-79.853754,9.152515,258.013
DJI_20241121093415_0864_V.JPG,-79.853841,9.152518,257.713
DJI_20241121093416_0865_V.JPG,-79.853929,9.152521,257.761
DJI_20241121093417_0866_V.JPG,-79.854015,9.152524,257.695
DJI_20241121093418_0867_V.JPG,-79.854102,9.152527,258.336
DJI_20241121093419_0868_V.JPG,-79.854189,9.15253,257.279
DJI_20241121093420_0869_V.JPG,-79.854276,9.152533,256.301
DJI_20241121093421_0870_V.JPG,-79.854359,9.152536,256.165
DJI_20241121093422_0871_V.JPG,-79.854448,9.152539,253.735
DJI_20241121093423_0872_V.JPG,-79.854538,9.152542,257.733
DJI_20241121093425_0873_V.JPG,-79.854611,9.152544,263.843
DJI_20241121093427_0874_V.JPG,-79.854728,9.152548,262.577
DJI_20241121093428_0875_V.JPG,-79.854824,9.152552,261.098
DJI_20241121093429_0876_V.JPG,-79.854885,9.152554,260.239
DJI_20241121093430_0877_V.JPG,-79.85497,9.152557,258.785
DJI_20241121093431_0878_V.JPG,-79.855057,9.15256,257.826
DJI_20241121093432_0879_V.JPG,-79.855151,9.152563,255.242
DJI_20241121093433_0880_V.JPG,-79.855231,9.152566,253.865
DJI_20241121093434_0881_V.JPG,-79.855338,9.152572,253.52
DJI_20241121093435_0882_V.JPG,-79.855407,9.15259,252.629
DJI_20241121093437_0883_V.JPG,-79.85543,9.152664,250.988
DJI_20241121093438_0884_V.JPG,-79.855408,9.152739,249.595
DJI_20241121093440_0885_V.JPG,-79.855336,9.152759,248.888
DJI_20241121093441_0886_V.JPG,-79.855257,9.152758,249.057
DJI_20241121093442_0887_V.JPG,-79.855169,9.152755,249.444
DJI_20241121093443_0888_V.JPG,-79.855076,9.152752,250.217
DJI_20241121093444_0889_V.JPG,-79.854992,9.152749,252.201
DJI_20241121093445_0890_V.JPG,-79.85491,9.152747,252.589
DJI_20241121093446_0891_V.JPG,-79.854817,9.152743,252.974
DJI_20241121093447_0892_V.JPG,-79.854729,9.15274,253.676
DJI_20241121093448_0893_V.JPG,-79.85464,9.152737,253.607
DJI_20241121093449_0894_V.JPG,-79.854556,9.152734,253.684
DJI_20241121093450_0895_V.JPG,-79.854469,9.152731,253.1
DJI_20241121093451_0896_V.JPG,-79.854381,9.152728,252.355
DJI_20241121093452_0897_V.JPG,-79.854294,9.152725,252.652
DJI_20241121093453_0898_V.JPG,-79.854208,9.152722,253.121
DJI_20241121093454_0899_V.JPG,-79.85412,9.152719,253.892
DJI_20241121093455_0900_V.JPG,-79.854033,9.152716,255.121
DJI_20241121093456_0901_V.JPG,-79.853947,9.152713,256.154
DJI_20241121093457_0902_V.JPG,-79.85386,9.15271,256.095
DJI_20241121093458_0903_V.JPG,-79.853777,9.152707,256.204
DJI_20241121093459_0904_V.JPG,-79.853687,9.152704,254.565
DJI_20241121093500_0905_V.JPG,-79.853598,9.152701,255.038
DJI_20241121093501_0906_V.JPG,-79.853512,9.152698,256.167
DJI_20241121093502_0907_V.JPG,-79.853424,9.152695,257.2
DJI_20241121093503_0908_V.JPG,-79.853339,9.152692,258.257
DJI_20241121093504_0909_V.JPG,-79.853251,9.152689,259.179
DJI_20241121093505_0910_V.JPG,-79.853164,9.152686,259.908
DJI_20241121093506_0911_V.JPG,-79.853076,9.152683,260.63
DJI_20241121093507_0912_V.JPG,-79.852988,9.15268,261.44
DJI_20241121093508_0913_V.JPG,-79.852901,9.152677,261.855
DJI_20241121093509_0914_V.JPG,-79.852814,9.152674,262.346
DJI_20241121093510_0915_V.JPG,-79.852728,9.152671,262.79
DJI_20241121093511_0916_V.JPG,-79.852641,9.152668,263.107
DJI_20241121093512_0917_V.JPG,-79.852556,9.152665,263.407
DJI_20241121093513_0918_V.JPG,-79.85247,9.152662,263.766
DJI_20241121093514_0919_V.JPG,-79.852382,9.152659,264.041
DJI_20241121093515_0920_V.JPG,-79.852295,9.152656,263.72
DJI_20241121093516_0921_V.JPG,-79.852209,9.152653,264.108
DJI_20241121093517_0922_V.JPG,-79.852123,9.15265,263.712
DJI_20241121093518_0923_V.JPG,-79.852033,9.152647,263.46
DJI_20241121093519_0924_V.JPG,-79.851948,9.152644,265.129
DJI_20241121093520_0925_V.JPG,-79.851862,9.152641,265.846
DJI_20241121093521_0926_V.JPG,-79.851776,9.152638,267.476
DJI_20241121093522_0927_V.JPG,-79.851687,9.152635,268.01
DJI_20241121093523_0928_V.JPG,-79.8516,9.152632,268.102
DJI_20241121093524_0929_V.JPG,-79.851511,9.152629,267.607
DJI_20241121093525_0930_V.JPG,-79.851425,9.152626,267.053
DJI_20241121094533_0001_V.JPG,-79.851436,9.152627,264.803
DJI_20241121094537_0002_V.JPG,-79.851338,9.152624,265.298
DJI_20241121094538_0003_V.JPG,-79.851247,9.15262,265.903
DJI_20241121094539_0004_V.JPG,-79.851159,9.152617,266.172
DJI_20241121094540_0005_V.JPG,-79.85107,9.152614,267.004
DJI_20241121094541_0006_V.JPG,-79.850983,9.152611,267.094
DJI_20241121094542_0007_V.JPG,-79.850895,9.152607,267.389
DJI_20241121094543_0008_V.JPG,-79.850809,9.152604,267.068
DJI_20241121094544_0009_V.JPG,-79.850723,9.152602,266.183
DJI_20241121094545_0010_V.JPG,-79.850637,9.152598,265.224
DJI_20241121094546_0011_V.JPG,-79.850548,9.152596,264.613
DJI_20241121094547_0012_V.JPG,-79.850461,9.152592,264.224
DJI_20241121094548_0013_V.JPG,-79.850375,9.15259,264.59
DJI_20241121094549_0014_V.JPG,-79.850288,9.152587,265.284
DJI_20241121094550_0015_V.JPG,-79.850201,9.152583,265.781
DJI_20241121094551_0016_V.JPG,-79.850114,9.152581,266.064
DJI_20241121094552_0017_V.JPG,-79.850026,9.152577,266.594
DJI_20241121094553_0018_V.JPG,-79.849939,9.152575,267.244
DJI_20241121094554_0019_V.JPG,-79.849854,9.152572,267.626
DJI_20241121094555_0020_V.JPG,-79.849766,9.152569,268.412
DJI_20241121094556_0021_V.JPG,-79.849679,9.152566,269.026
DJI_20241121094557_0022_V.JPG,-79.849594,9.152563,270.05
DJI_20241121094558_0023_V.JPG,-79.849508,9.15256,270.779
DJI_20241121094559_0024_V.JPG,-79.849421,9.152557,271.877
DJI_20241121094600_0025_V.JPG,-79.849334,9.152554,273.73
DJI_20241121094601_0026_V.JPG,-79.849249,9.152551,274.716
DJI_20241121094602_0027_V.JPG,-79.849159,9.152548,274.53
DJI_20241121094603_0028_V.JPG,-79.849071,9.152544,273.267
DJI_20241121094604_0029_V.JPG,-79.848986,9.152541,271.859
DJI_20241121094605_0030_V.JPG,-79.848896,9.152538,270.109
DJI_20241121094606_0031_V.JPG,-79.848808,9.152535,269.174
DJI_20241121094607_0032_V.JPG,-79.848727,9.152533,265.693
DJI_20241121094608_0033_V.JPG,-79.84864,9.15253,263.998
DJI_20241121094609_0034_V.JPG,-79.84855,9.152527,265.376
DJI_20241121094610_0035_V.JPG,-79.848463,9.152524,266.332
DJI_20241121094611_0036_V.JPG,-79.848376,9.152521,267.691
DJI_20241121094612_0037_V.JPG,-79.848289,9.152518,268.811
DJI_20241121094613_0038_V.JPG,-79.848204,9.152515,270.119
DJI_20241121094614_0039_V.JPG,-79.848123,9.152512,271.254
DJI_20241121094615_0040_V.JPG,-79.848031,9.152509,270.984
DJI_20241121094616_0041_V.JPG,-79.847942,9.152506,270.674
DJI_20241121094617_0042_V.JPG,-79.847855,9.152503,270.077
DJI_20241121094618_0043_V.JPG,-79.847768,9.1525,270.351
DJI_20241121094619_0044_V.JPG,-79.847681,9.152497,269.669
DJI_20241121094620_0045_V.JPG,-79.847593,9.152494,269.24
DJI_20241121094621_0046_V.JPG,-79.847504,9.152491,266.919
DJI_20241121094622_0047_V.JPG,-79.847419,9.152488,265.126
DJI_20241121094623_0048_V.JPG,-79.84733,9.152485,262.47
DJI_20241121094624_0049_V.JPG,-79.847244,9.152482,260.223
DJI_20241121094625_0050_V.JPG,-79.847157,9.152479,257.486
DJI_20241121094626_0051_V.JPG,-79.847069,9.152476,256.67
DJI_20241121094627_0052_V.JPG,-79.846982,9.152473,255.372
DJI_20241121094628_0053_V.JPG,-79.846896,9.15247,254.1
DJI_20241121094629_0054_V.JPG,-79.846813,9.152467,250.124
DJI_20241121094630_0055_V.JPG,-79.846719,9.152463,243.956
DJI_20241121094631_0056_V.JPG,-79.846632,9.15246,239.146
DJI_20241121094632_0057_V.JPG,-79.84655,9.152458,239.594
DJI_20241121094633_0058_V.JPG,-79.846461,9.152455,240.016
DJI_20241121094634_0059_V.JPG,-79.846377,9.152453,240.57
DJI_20241121094635_0060_V.JPG,-79.84629,9.152449,241.362
DJI_20241121094637_0061_V.JPG,-79.84619,9.152446,241.79
DJI_20241121094637_0062_V.JPG,-79.846116,9.152443,240.77
DJI_20241121094639_0063_V.JPG,-79.84602,9.152449,239.808
DJI_20241121094640_0064_V.JPG,-79.845974,9.152504,239.031
DJI_20241121094642_0065_V.JPG,-79.845975,9.152586,239.068
DJI_20241121094643_0066_V.JPG,-79.846036,9.152628,239.717
DJI_20241121094645_0067_V.JPG,-79.846106,9.152634,240.212
DJI_20241121094646_0068_V.JPG,-79.846196,9.152638,240.968
DJI_20241121094647_0069_V.JPG,-79.846288,9.152641,241.974
DJI_20241121094648_0070_V.JPG,-79.846374,9.152644,242.628
DJI_20241121094649_0071_V.JPG,-79.846461,9.152647,243.409
DJI_20241121094650_0072_V.JPG,-79.846548,9.15265,243.383
DJI_20241121094651_0073_V.JPG,-79.846636,9.152653,244.16
DJI_20241121094652_0074_V.JPG,-79.846721,9.152656,244.892
DJI_20241121094653_0075_V.JPG,-79.846807,9.152659,246.494
DJI_20241121094654_0076_V.JPG,-79.846896,9.152662,249.234
DJI_20241121094655_0077_V.JPG,-79.846984,9.152665,251.721
DJI_20241121094656_0078_V.JPG,-79.847072,9.152667,254.836
DJI_20241121094657_0079_V.JPG,-79.847158,9.152671,256.857
DJI_20241121094658_0080_V.JPG,-79.84724,9.152674,259.649
DJI_20241121094659_0081_V.JPG,-79.847332,9.152676,260.769
DJI_20241121094700_0082_V.JPG,-79.84742,9.152679,261.842
DJI_20241121094701_0083_V.JPG,-79.847506,9.152682,262.861
DJI_20241121094702_0084_V.JPG,-79.847594,9.152685,263.985
DJI_20241121094703_0085_V.JPG,-79.84768,9.152688,264.488
DJI_20241121094704_0086_V.JPG,-79.847766,9.152691,264.673
DJI_20241121094705_0087_V.JPG,-79.847853,9.152694,265.438
DJI_20241121094706_0088_V.JPG,-79.84794,9.152697,266.654
DJI_20241121094707_0089_V.JPG,-79.848027,9.1527,267.33
DJI_20241121094708_0090_V.JPG,-79.848115,9.152703,268.327
DJI_20241121094709_0091_V.JPG,-79.8482,9.152706,268.836
DJI_20241121094710_0092_V.JPG,-79.848289,9.152709,269.21
DJI_20241121094711_0093_V.JPG,-79.848375,9.152712,270.152
DJI_20241121094712_0094_V.JPG,-79.848461,9.152715,271.223
DJI_20241121094713_0095_V.JPG,-79.848547,9.152718,271.397
DJI_20241121094714_0096_V.JPG,-79.848634,9.152721,270.855
DJI_20241121094715_0097_V.JPG,-79.848724,9.152724,270.581
DJI_20241121094716_0098_V.JPG,-79.848811,9.152727,270.577
DJI_20241121094717_0099_V.JPG,-79.848899,9.15273,269.493
DJI_20241121094718_0100_V.JPG,-79.848986,9.152733,269.699
DJI_20241121094719_0101_V.JPG,-79.849071,9.152736,269.815
DJI_20241121094720_0102_V.JPG,-79.849161,9.152739,269.855
DJI_20241121094721_0103_V.JPG,-79.849245,9.152742,269.892
DJI_20241121094722_0104_V.JPG,-79.849332,9.152745,269.951
DJI_20241121094723_0105_V.JPG,-79.849418,9.152748,269.958
DJI_20241121094724_0106_V.JPG,-79.849505,9.152751,269.725
DJI_20241121094725_0107_V.JPG,-79.849593,9.152754,269.097
DJI_20241121094726_0108_V.JPG,-79.849679,9.152757,268.738
DJI_20241121094727_0109_V.JPG,-79.849769,9.15276,267.655
DJI_20241121094728_0110_V.JPG,-79.849853,9.152763,266.992
DJI_20241121094729_0111_V.JPG,-79.849941,9.152766,266.16
DJI_20241121094730_0112_V.JPG,-79.850031,9.152769,265.455
DJI_20241121094731_0113_V.JPG,-79.850115,9.152772,265.414
DJI_20241121094732_0114_V.JPG,-79.850201,9.152775,266.64
DJI_20241121094733_0115_V.JPG,-79.85029,9.152778,267.258
DJI_20241121094734_0116_V.JPG,-79.850376,9.152781,268.322
DJI_20241121094735_0117_V.JPG,-79.850462,9.152784,268.019
DJI_20241121094736_0118_V.JPG,-79.850548,9.152787,267.595
DJI_20241121094737_0119_V.JPG,-79.850639,9.15279,266.628
DJI_20241121094738_0120_V.JPG,-79.850723,9.152793,266.353
DJI_20241121094739_0121_V.JPG,-79.85081,9.152796,265.397
DJI_20241121094740_0122_V.JPG,-79.850899,9.152799,262.852
DJI_20241121094741_0123_V.JPG,-79.850986,9.152802,261.51
DJI_20241121094742_0124_V.JPG,-79.851068,9.152805,260.753
DJI_20241121094743_0125_V.JPG,-79.851156,9.152808,261.247
DJI_20241121094744_0126_V.JPG,-79.851242,9.152811,262.539
DJI_20241121094745_0127_V.JPG,-79.851331,9.152814,264.394
DJI_20241121094746_0128_V.JPG,-79.851416,9.152817,264.272
DJI_20241121094747_0129_V.JPG,-79.851504,9.15282,263.134
DJI_20241121094748_0130_V.JPG,-79.851594,9.152823,263.281
DJI_20241121094749_0131_V.JPG,-79.851679,9.152826,263.628
DJI_20241121094750_0132_V.JPG,-79.851767,9.152829,264.199
DJI_20241121094751_0133_V.JPG,-79.851853,9.152832,264.128
DJI_20241121094752_0134_V.JPG,-79.851939,9.152835,264.068
DJI_20241121094753_0135_V.JPG,-79.852025,9.152838,263.797
DJI_20241121094754_0136_V.JPG,-79.852113,9.152841,263.138
DJI_20241121094755_0137_V.JPG,-79.852201,9.152844,262.397
DJI_20241121094756_0138_V.JPG,-79.852287,9.152847,262.254
DJI_20241121094757_0139_V.JPG,-79.852374,9.15285,262.116
DJI_20241121094758_0140_V.JPG,-79.852461,9.152853,262.111
DJI_20241121094759_0141_V.JPG,-79.852546,9.152856,262.146
DJI_20241121094800_0142_V.JPG,-79.852637,9.152859,262.042
DJI_20241121094801_0143_V.JPG,-79.852723,9.152862,261.777
DJI_20241121094802_0144_V.JPG,-79.852809,9.152865,261.701
DJI_20241121094803_0145_V.JPG,-79.852896,9.152868,261.228
DJI_20241121094804_0146_V.JPG,-79.852982,9.152871,261.374
DJI_20241121094805_0147_V.JPG,-79.853068,9.152874,261.584
DJI_20241121094806_0148_V.JPG,-79.853157,9.152877,261.514
DJI_20241121094807_0149_V.JPG,-79.853243,9.15288,261.442
DJI_20241121094808_0150_V.JPG,-79.853329,9.152883,261.366
DJI_20241121094809_0151_V.JPG,-79.853418,9.152886,261.214
DJI_20241121094810_0152_V.JPG,-79.853507,9.152889,261.081
DJI_20241121094811_0153_V.JPG,-79.853591,9.152892,260.851
DJI_20241121094812_0154_V.JPG,-79.853677,9.152895,259.913
DJI_20241121094813_0155_V.JPG,-79.853769,9.152899,258.357
DJI_20241121094814_0156_V.JPG,-79.853848,9.152902,255.768
DJI_20241121094815_0157_V.JPG,-79.853937,9.152904,256.196
DJI_20241121094816_0158_V.JPG,-79.854024,9.152907,256.55
DJI_20241121094817_0159_V.JPG,-79.854111,9.15291,256.754
DJI_20241121094818_0160_V.JPG,-79.8542,9.152913,256.738
DJI_20241121094819_0161_V.JPG,-79.854287,9.152916,256.917
DJI_20241121094820_0162_V.JPG,-79.854373,9.152919,256.598
DJI_20241121094821_0163_V.JPG,-79.854461,9.152922,256.897
DJI_20241121094822_0164_V.JPG,-79.854548,9.152925,257.082
DJI_20241121094823_0165_V.JPG,-79.854635,9.152928,257.225
DJI_20241121094824_0166_V.JPG,-79.854721,9.152931,257.299
DJI_20241121094825_0167_V.JPG,-79.854808,9.152934,256.855
DJI_20241121094826_0168_V.JPG,-79.854892,9.152937,254.594
DJI_20241121094827_0169_V.JPG,-79.854983,9.15294,254.9
DJI_20241121094828_0170_V.JPG,-79.85507,9.152943,255.246
DJI_20241121094829_0171_V.JPG,-79.855156,9.152946,255.408
DJI_20241121094830_0172_V.JPG,-79.855244,9.152949,255.483
DJI_20241121094831_0173_V.JPG,-79.855329,9.152955,255.421
DJI_20241121094833_0174_V.JPG,-79.855406,9.152991,255.42
DJI_20241121094834_0175_V.JPG,-79.855417,9.153057,255.872
DJI_20241121094836_0176_V.JPG,-79.855375,9.153134,256.085
DJI_20241121094837_0177_V.JPG,-79.855305,9.153141,255.988
DJI_20241121094839_0178_V.JPG,-79.855216,9.153139,255.988
DJI_20241121094840_0179_V.JPG,-79.85513,9.153137,255.962
DJI_20241121094841_0180_V.JPG,-79.855039,9.153133,255.993
DJI_20241121094842_0181_V.JPG,-79.85495,9.15313,255.888
DJI_20241121094843_0182_V.JPG,-79.854865,9.153127,255.671
DJI_20241121094844_0183_V.JPG,-79.854779,9.153124,255.403
DJI_20241121094845_0184_V.JPG,-79.854691,9.153121,255.371
DJI_20241121094846_0185_V.JPG,-79.854605,9.153118,255.444
DJI_20241121094847_0186_V.JPG,-79.854521,9.153115,257.163
DJI_20241121094848_0187_V.JPG,-79.854431,9.153112,260.373
DJI_20241121094849_0188_V.JPG,-79.854347,9.15311,261.327
DJI_20241121094850_0189_V.JPG,-79.854258,9.153106,261.567
DJI_20241121094851_0190_V.JPG,-79.854168,9.153103,261.877
DJI_20241121094852_0191_V.JPG,-79.854082,9.153101,262.139
DJI_20241121094853_0192_V.JPG,-79.853996,9.153097,262.007
DJI_20241121094854_0193_V.JPG,-79.853907,9.153094,261.919
DJI_20241121094855_0194_V.JPG,-79.853821,9.153091,260.444
DJI_20241121094856_0195_V.JPG,-79.853734,9.153088,260.218
DJI_20241121094857_0196_V.JPG,-79.853647,9.153086,260.346
DJI_20241121094858_0197_V.JPG,-79.85356,9.153082,259.854
DJI_20241121094859_0198_V.JPG,-79.853473,9.153079,259.871
DJI_20241121094900_0199_V.JPG,-79.853387,9.153076,258.565
DJI_20241121094901_0200_V.JPG,-79.853301,9.153073,258.43
DJI_20241121094902_0201_V.JPG,-79.853214,9.15307,258.984
DJI_20241121094903_0202_V.JPG,-79.853126,9.153067,259.449
DJI_20241121094904_0203_V.JPG,-79.853039,9.153064,259.863
DJI_20241121094905_0204_V.JPG,-79.85295,9.153061,260.401
DJI_20241121094906_0205_V.JPG,-79.852864,9.153058,261.042
DJI_20241121094907_0206_V.JPG,-79.852758,9.153055,261.9
DJI_20241121094908_0207_V.JPG,-79.852665,9.153052,262.522
DJI_20241121094909_0208_V.JPG,-79.852596,9.153049,262.877
DJI_20241121094910_0209_V.JPG,-79.852514,9.153046,263.243
DJI_20241121094911_0210_V.JPG,-79.852428,9.153043,263.614
DJI_20241121094912_0211_V.JPG,-79.852341,9.15304,263.876
DJI_20241121094913_0212_V.JPG,-79.852254,9.153037,263.721
DJI_20241121094914_0213_V.JPG,-79.852168,9.153034,263.551
DJI_20241121094915_0214_V.JPG,-79.852082,9.153031,262.826
DJI_20241121094916_0215_V.JPG,-79.851995,9.153028,262.131
DJI_20241121094917_0216_V.JPG,-79.851913,9.153025,257.366
DJI_20241121094918_0217_V.JPG,-79.851823,9.153022,257.08
DJI_20241121094919_0218_V.JPG,-79.851736,9.15302,259.641
DJI_20241121094920_0219_V.JPG,-79.851648,9.153017,261.629
DJI_20241121094921_0220_V.JPG,-79.851558,9.153013,262.307
DJI_20241121094922_0221_V.JPG,-79.851469,9.15301,262.827
DJI_20241121094923_0222_V.JPG,-79.851386,9.153007,263.666
DJI_20241121094924_0223_V.JPG,-79.851299,9.153004,264.632
DJI_20241121094925_0224_V.JPG,-79.851212,9.153001,266.405
DJI_20241121094926_0225_V.JPG,-79.851124,9.152998,266.96
DJI_20241121094927_0226_V.JPG,-79.851037,9.152995,267.344
DJI_20241121094928_0227_V.JPG,-79.850951,9.152992,267.366
DJI_20241121094929_0228_V.JPG,-79.850863,9.152989,266.828
DJI_20241121094930_0229_V.JPG,-79.850778,9.152987,267.327
DJI_20241121094931_0230_V.JPG,-79.850692,9.152984,268.282
DJI_20241121094932_0231_V.JPG,-79.850605,9.152981,269.134
DJI_20241121094933_0232_V.JPG,-79.850519,9.152977,269.826
DJI_20241121094934_0233_V.JPG,-79.850432,9.152974,270.54
DJI_20241121094935_0234_V.JPG,-79.850344,9.152971,271.205
DJI_20241121094936_0235_V.JPG,-79.850257,9.152968,271.902
DJI_20241121094937_0236_V.JPG,-79.85017,9.152965,272.614
DJI_20241121094938_0237_V.JPG,-79.850081,9.152962,273.361
DJI_20241121094939_0238_V.JPG,-79.849997,9.152959,271.822
DJI_20241121094940_0239_V.JPG,-79.849909,9.152956,271.483
DJI_20241121094941_0240_V.JPG,-79.849817,9.152953,270.867
DJI_20241121094942_0241_V.JPG,-79.849732,9.15295,272.085
DJI_20241121094943_0242_V.JPG,-79.849648,9.152947,272.924
DJI_20241121094944_0243_V.JPG,-79.849557,9.152944,274.074
DJI_20241121094945_0244_V.JPG,-79.849474,9.152941,275.3
DJI_20241121094946_0245_V.JPG,-79.849386,9.152938,276.116
DJI_20241121094947_0246_V.JPG,-79.849299,9.152935,276.943
DJI_20241121094948_0247_V.JPG,-79.84921,9.152932,276.963
DJI_20241121094949_0248_V.JPG,-79.849125,9.152929,275.068
DJI_20241121094950_0249_V.JPG,-79.849039,9.152926,274.191
DJI_20241121094951_0250_V.JPG,-79.848953,9.152923,273.971
DJI_20241121094952_0251_V.JPG,-79.848866,9.15292,272.605
DJI_20241121094953_0252_V.JPG,-79.848779,9.152917,271.991
DJI_20241121094954_0253_V.JPG,-79.848692,9.152914,271.205
DJI_20241121094955_0254_V.JPG,-79.848605,9.152911,271.635
DJI_20241121094956_0255_V.JPG,-79.84852,9.152908,272.76
DJI_20241121094957_0256_V.JPG,-79.84843,9.152905,273.654
DJI_20241121094958_0257_V.JPG,-79.848342,9.152902,274.925
DJI_20241121094959_0258_V.JPG,-79.848258,9.152899,274.567
DJI_20241121095000_0259_V.JPG,-79.848169,9.152896,274.392
DJI_20241121095001_0260_V.JPG,-79.848083,9.152893,274.612
DJI_20241121095002_0261_V.JPG,-79.847997,9.15289,273.765
DJI_20241121095003_0262_V.JPG,-79.847909,9.152887,272.528
DJI_20241121095004_0263_V.JPG,-79.847824,9.152885,271.719
DJI_20241121095005_0264_V.JPG,-79.847736,9.152882,271.389
DJI_20241121095006_0265_V.JPG,-79.847649,9.152878,272.791
DJI_20241121095007_0266_V.JPG,-79.847563,9.152875,273.229
DJI_20241121095008_0267_V.JPG,-79.847479,9.152872,274.349
DJI_20241121095009_0268_V.JPG,-79.847393,9.152869,273.999
DJI_20241121095010_0269_V.JPG,-79.847302,9.152866,270.303
DJI_20241121095011_0270_V.JPG,-79.847215,9.152864,266.627
DJI_20241121095012_0271_V.JPG,-79.847127,9.152861,262.247
DJI_20241121095013_0272_V.JPG,-79.847039,9.152857,258.379
DJI_20241121095014_0273_V.JPG,-79.846953,9.152855,255.072
DJI_20241121095015_0274_V.JPG,-79.846871,9.152852,249.15
DJI_20241121095017_0275_V.JPG,-79.846784,9.152849,246.616
DJI_20241121095018_0276_V.JPG,-79.846695,9.152846,246.741
DJI_20241121095019_0277_V.JPG,-79.8466,9.152843,246.611
DJI_20241121095020_0278_V.JPG,-79.846516,9.152839,246.777
DJI_20241121095021_0279_V.JPG,-79.84643,9.152836,247.988
DJI_20241121095022_0280_V.JPG,-79.846345,9.152834,248.255
DJI_20241121095023_0281_V.JPG,-79.846256,9.15283,247.36
DJI_20241121095024_0282_V.JPG,-79.846172,9.152827,245.991
DJI_20241121095025_0283_V.JPG,-79.846085,9.152825,244.773
DJI_20241121095026_0284_V.JPG,-79.845994,9.152835,243.98
DJI_20241121095028_0285_V.JPG,-79.845957,9.152902,243.479
DJI_20241121095029_0286_V.JPG,-79.845969,9.152982,243.924
DJI_20241121095031_0287_V.JPG,-79.846039,9.153012,244.206
DJI_20241121095032_0288_V.JPG,-79.846115,9.153016,244.601
DJI_20241121095033_0289_V.JPG,-79.846203,9.15302,245.037
DJI_20241121095034_0290_V.JPG,-79.846294,9.153024,245.843
DJI_20241121095035_0291_V.JPG,-79.846379,9.153027,247.048
DJI_20241121095036_0292_V.JPG,-79.846469,9.15303,246.878
DJI_20241121095037_0293_V.JPG,-79.846555,9.153033,246.668
DJI_20241121095038_0294_V.JPG,-79.846643,9.153036,247.165
DJI_20241121095039_0295_V.JPG,-79.846728,9.153038,247.296
DJI_20241121095040_0296_V.JPG,-79.846813,9.153041,246.993
DJI_20241121095041_0297_V.JPG,-79.846903,9.153044,247.808
DJI_20241121095042_0298_V.JPG,-79.846987,9.153047,248.669
